,0.002,-3.538,G,15.4,0.6,0.5,99,,
,0.081,-3.468,G,15.4,1.1,1.1,30,,
,0.026,3.010,G,15.3,0.7,0.5,12,,
,0.011,0.516,G,15.0,0.6,0.5,171,,
,0.017,-0.266,G,15.0,1.8,0.3,167,,
,0.061,-2.582,G,15.1,0.9,0.3,4,,
,0.012,1.196,G,15.0,0.6,0.5,151,,
1,0.004,1.309,G,15.3,0.9,0.4,43,,
,0.005,0.035,G,15.3,1.2,0.2,154,,
,0.001,-0.087,G,13.2,0.9,0.7,138,,
3,0.050,-0.803,G,15.7,0.6,0.5,95,,
,0.009,0.710,G,15.3,0.7,0.3,115,,
,0.029,-0.353,G,17.2,1.0,0.8,31,,
,0.030,-1.034,G,14.8,0.8,0.6,18,,
,-0.017,-24.098,G,14.3,1.3,0.6,48,,
,0.032,7.978,G,15.5,0.5,0.4,88,,
,0.023,16.868,G,15.4,0.6,0.4,30,,
,0.006,-0.960,G,14.3,0.8,0.4,177,,
,-0.010,-19.641,G,14.6,1.2,1.1,66,,
,0.597,80.459,G,13.8,1.9,0.9,77,,
,-0.544,-101.791,G,,1.8,0.7,54,,
,0.102,40.588,G,15.5,0.7,0.6,125,,
,0.055,-15.784,G,15.4,0.6,0.5,62,,
,0.002,-5.485,G,14.1,1.3,1.0,110,,
,0.008,0.994,G,14.2,1.5,1.1,139,,
,0.011,0.110,G,14.6,1.4,1.0,144,,
,0.003,-0.073,G,14.7,1.2,0.9,171,,
1,0.081,20.826,G,14.7,0.8,0.7,97,,
,0.061,-1.114,G,13.2,1.0,0.9,57,,
,0.002,-26.173,GPair,,0.8,,,,
,0.145,75.649,G,14.4,1.2,0.5,142,,
,0.383,12.015,G,13.1,1.7,1.3,174,,
,-0.513,-97.858,G,14.6,1.5,1.0,39,,
,0.039,10.309,G,15.3,0.6,0.3,160,,
,0.002,0.146,G,15.6,1.0,0.6,34,,
,0.005,0.030,G,15.9,0.6,0.3,65,,
,0.009,-0.185,G,15.4,0.6,0.3,29,,
1,0.070,4.667,G,15.4,0.5,0.5,28,,
,0.219,70.880,G,11.8,2.1,1.6,175,,
,-0.116,-70.954,G,14.8,0.9,0.7,80,,
,0.131,54.630,G,13.9,1.2,1.0,165,,
,-0.024,-48.019,G,15.0,0.9,0.6,95,,
,0.084,-28.340,G,15.1,0.9,0.6,21,,
,0.053,17.338,G,15.0,0.9,0.3,10,,
,0.022,12.696,G,14.9,0.8,0.5,41,,
,0.117,26.760,G,14.7,1.4,1.1,71,,
,-0.006,-21.806,G,15.0,1.4,0.6,162,,
,0.153,57.963,G,12.3,3.2,1.5,142,,
,-0.054,-61.873,G,14.2,1.9,0.3,87,,
,0.042,-12.164,G,14.8,0.8,0.4,60,,
1,0.043,-3.714,G,15.7,0.9,0.3,155,,
,0.014,7.143,G,15.1,1.2,0.3,148,,
,0.017,-4.191,G,15.8,0.7,0.5,5,,
,0.040,26.150,G,15.1,1.1,0.2,24,,
,0.012,-37.502,G,14.2,1.3,1.2,160,,
1,0.063,9.843,G,14.3,1.0,0.7,130,,
,0.017,10.452,G,14.7,1.1,0.3,171,,
1,0.015,-21.084,G,15.0,1.2,0.4,95,,
1,0.080,38.076,G,15.4,0.8,0.2,24,,
,0.003,0.054,G,14.8,0.6,0.4,44,,
,-0.020,-41.333,G,14.8,1.3,0.7,103,,
