,0.018,0.757,GCl,6.6,8.7,,,,,Tuc,,
,0.050,54.305,G,15.6,0.8,0.6,43,,,Cet,S0,23.9
,-0.026,15.740,G,14.2,1.4,0.6,33,,,Cet,S0,23.8
,-0.006,-34.318,G,14.2,1.0,0.6,5,,,Scl,SBbc,22.6
,0.035,97.350,OCl,,5.1,,,,,Cas,,
,-0.010,-74.357,G,15.4,1.0,0.3,17,,,Cet,Sc,23.2
,-0.024,-31.149,G,14.7,0.7,0.6,160,,,Phe,S0-a,22.7
,0.013,25.518,G,14.6,0.9,0.8,48,,,Cet,Sb,23.1
1,-0.028,-54.298,OCl,,4.2,3.8,60,,,Tuc,,
1,0.058,104.365,G,15.9,0.5,0.5,146,,,Psc,E,23.4
,0.002,0.487,G,14.2,1.3,0.6,177,,,Psc,S0-a,23.4
,0.000,-0.447,G,14.3,0.5,0.4,100,,,Psc,E,22.6
,-0.053,-105.172,OCl,10.9,1.8,1.8,,,,Tuc,,
,0.045,52.491,G,16.3,1.0,0.3,24,,,Cet,Sb,24.1
,-0.007,-9.845,G,13.8,1.5,1.1,75,,,Scl,Sc,23.2
,0.018,62.698,G,12.8,1.4,0.7,2,,,Psc,S0,23.2
,0.001,-0.037,G,12.5,1.4,1.4,80,,,Psc,E,23.2
,0.016,29.100,OCl,9.3,6.0,,,,,Cas,,
,-0.015,-29.179,G,14.5,0.2,0.2,90,,,Psc,E,20.3
,0.001,0.009,G,12.1,2.4,2.0,8,,,Psc,E-S0,23.7
,-0.000,-0.121,G,13.1,1.1,0.8,135,,,Psc,E,23.1
,0.000,0.028,G,12.9,1.2,0.9,160,,,Psc,E,23.2
,0.001,0.042,G,14.3,0.5,0.4,0,,,Psc,E,22.5
,0.001,0.029,G,16.5,0.4,0.4,69,,,Psc,E,23.5
,0.004,-0.081,G,14.4,0.6,0.4,168,,,Psc,E,23.1
,0.012,7.385,G,14.9,1.3,0.5,54,,,And,S0-a,24.1
1,-0.019,-38.769,G,14.3,1.0,0.7,38,,,Cet,E,23.3
,0.017,32.208,G,12.7,1.4,0.9,52,,,Psc,E-S0,23.1
,0.004,6.510,G,12.5,1.6,1.3,22,,,And,E,23.6
,-0.003,-6.496,G,13.8,0.6,0.3,130,,,Psc,S0,22.5
,-0.055,-105.139,OCl,,1.5,1.1,,,,Tuc,,
,0.050,76.522,G,,0.6,0.3,70,,,Psc,,
,0.006,28.578,G,14.6,0.7,0.5,71,,,Psc,S0,23.6
